id,title,poster_path,release_date,popularity,reviews
10281,Friday the 13th Part VII: The New Blood,/xBjEL0k9Cz3QFjnpEK6c8b9Z51o.jpg,1988-05-13,38.42,"There's a legend around here. A killer buried, but NOT dead.

Jason Voorhees is unintentionally revived from his watery grave by a girl with telekinetic powers.

And so the Friday the 13th bandwagon rolled on for another sequel, a part 7, that once again pitches the unlikable Voorhees against a number of annoying teen types. Those involved here deserve some respect for at least trying to add some impetus to the flagging series, here by way of a gimmick, that of a telekinetic foe played by Lar Park-Lincoln, but ultimately it just ends up same old same old. In fact it's a considerable step down from the more fun and funky part 6. 

The telekinetic issue becomes something of a side-bar, which is annoying as there's a potentially great thread involving a devious doctor (Terry Kiser) that never reaches the heights it should have. There's a little thought in the writing as regards grief management, but ultimately all hope of something more substantial gives way to Voorhees slicing and dicing kids we don't care about anyway. We could watch the first 3 films if we wanted that again.

A decent confrontation fight at the finale saves it from stinkerville, but really it's a weak sequel that offers nothing to warrant it being made in the first place. 4/10"
11968,Into the Blue,/h5oXcjRu0EOiAxSxYuGq58897tu.jpg,2005-09-30,59.895,"**Into the Blue doesn't break new ground, but it's a solid thriller with a fun cast, a suspenseful story, and worth a watch.**

Into the Blue is best known for capitalizing on the popularity of its attractive stars to promote this low-budget movie. Still, if you actually take the time to watch the film, you will find a solid thriller complete with treasure hunting, shark attacks, plot twists, drug lords, and more. Paul Walker and Jessica Alba excel as a young couple in love living off of small jobs in the Bahamas with dreams of running their own salvage rig one day. But their hunt for treasure intertwines with a drug runner's efforts to recover a lost shipment. The stakes keep rising higher and higher as sharks attack and trusted colleagues turn out to be not so trustworthy. Into the Blue's exciting and suspenseful treasure hunt might just be a hidden treasure of its own with the right expectations."
11622,Blast from the Past,/qVN4bbVX2tzaNbAdEJT5eOPq26c.jpg,1999-02-12,41.915,"**The crazy story and wacky lovable characters make Blast from the Past a one-of-a-kind rom-com delight everyone needs to see.**

One of the best romcoms you have probably never heard of. With its original and unique story, Blast from the Past charms audiences with its zany fish-out-of-water premise and fun cast. Brenden Fraser's lovable innocent, and ignorant character delights as this literally sheltered young man leaves home (a bomb shelter he had lived in his entire life) and enters the world for the first time. What a crazy concept! I haven't seen another movie like it. Its clever, hilarious, and even a little inspiring, with Fraser's Adam restoring some hope and care in the hearts of his newfound jaded friends through his 1960s upbringing and manners. The goofy side characters and outrageous story make Blast from the Past a laugh-out-loud delight that everyone can enjoy for a stay-in date night movie. My wife always includes this film in her favorite movies of all time."
705861,Hustle,/xWic7kPq13oRxYjbGLApXCnc7pz.jpg,2022-06-03,52.684,"**Hustle has a typical unknown up-and-comer plot for a sports movie, but it doesn't keep it from being an enjoyable movie.**

Hustle is basketball Rocky with Adam Sandler as the Mickey-type character and Juancho Hernangomez as the Rocky. As a Netflix straight-to-stream, Hustle rose above expectations. Hustle tugged on the heart from time to time, and Sandler gave a sincere heartfelt performance, helping boost the quality of the film. With most of the rest of the cast rounded out with professional basketball players, the game performances were excellent, but the character acting was restricted to not over-stretch their acting skills. This sometimes limited the story's depth, and some of the movie's plot felt generic. Still, Hustle is a solid sports movie that is enjoyable for basketball fans."
391713,Lady Bird,/gl66K7zRdtNYGrxyS2YDUP5ASZd.jpg,2017-09-01,56.166,"This movie was ok (it wasn't boring nor was it very entertaining). At first I didn't understand the point it was trying to make. Was it you can shortcut your way to your dreams if you lie, cheat, and steal (as that was exactly what she did)? It wasn't about the pressures of class division (as a review I read states), as no one treated her as any differently regardless of her social status and any division she felt was just in her head. Her anxiety against her parents, the school, and the upper class of her school turned out to be non-issues, and when she got to where or what she wants, she just finds that the grass never gets greener for her once she was on the other side. In fact, she just becomes resented by those she abandons to get there and ultimately ends up longing for the side she left. 

If anything the movie was saying that those who are rich aren't as unexclusive as those without think, and they are just like everyone else. Just as the main protagonist was rebelling against her life to gain acceptance, so were the kids of the rich in that they are also just seeking acceptance. That doing anything to get your dreams won't lead to satisfaction as life on the other side isn't any better, you just end up hurting others by getting there that way, and in hindsight blinded you from what you already had. 

I guess the movie had something to say after all.

★★½ - Not dull, nor was it very entertaining."
7518,Over the Hedge,/jtZnymorbnHY7mOiBXR14ZDJseM.jpg,2006-05-17,53.659,"Vincent did nothing wrong. Dude just wanted his food.

I found <em>'Over the Hedge'</em> to be a rather dull affair. The cast try, the likes of Bruce Willis, Steve Carell, Wanda Sykes, Nick Nolte and Thomas Haden Church are all fine and probably help the film avoid an even lower rating from myself.

It's just everything else that I didn't click with, from the lame plot set-up to the animation to the humour. Just real forgettable. Of course I'm not the target audience and all that, but still. Either way, it's a film that failed to hold my attention sufficiently.

I will say there is one gag in there that got a chuckle out of me and that was the <a href=""https://www.youtube.com/watch?v=PomZJao7Raw"" rel=""nofollow"">THX ident</a> one - there's never been a truer scene! I remember that and the <a href=""https://www.youtube.com/watch?v=jAUJKRYieSM"" rel=""nofollow"">Icon Entertainment</a> one making me rush under my duvet with minor fright as a young kid when watching DVDs at night. Just me? Probably.

Anyway, to summarise my thoughts on this 2006 release: Not good, kinda surprised to see it rated rather well on here - to each their own, as always. It does have a catchy end credits song though, I'll give it that."
938,For a Few Dollars More,/ooqASvA7qxlTVKL3KwOzBwy57Dh.jpg,1965-12-18,54.406,"I was worried about you - all alone, with so many problems to solve...

The middle part of Sergio Leone's dollars trilogy sandwich is a mighty hunk of meat and pasta. Plot has Clint Eastwood and Lee Van Cleef as bounty hunters who form a very uneasy alliance to bring down violent bandit El Indio (Gian Maria Volontè) and his gang.

As befitting Leone in this sub-genre, the pic positively oozes charisma and class. His compositions are as striking as the coolness he wrings out from his lead actors, the characterisations bristling with a calm grizzle factor that beguiles as the story jumps from violence to suspense, from humour to misery, with surprises is store as well. The screenplay adheres to some clichés of the Western formula, but never at a cost to suspense and mystery, such as with the finale that looks set to be formulaic, but joyfully brings its own identity whilst simultaneously adding extra layers to the protags and antag. The dialogue (Leone and Luciano Vincenzoni) pings with literacy, something which is a pleasant mercy in the Spaghetti Western world, while Morricone fills the key scenes with aural shards of atmospheric delight.

A great film in its own standalone right, but also a super precursor to The Good, the Bad and the Ugly. 9/10"
644,A.I. Artificial Intelligence,/zxUhHQxKRbVLsaHR1V81SWYADOl.jpg,2001-06-29,44.655,"I bought this on DVD many years ago, convinced I had never seen it. I finally got around to watching it, and it wasn’t until I reached the robot demolition circus (words I bet I have never seen in the same sentence before) that I realized I had watched this movie before. That is a memorable sequence.

In many respects I thought the movie was well made: the special effects, the deep thinking behind the plot, and the writing was mostly good. It almost felt like it was covering too much ground, and I felt there were a few lapses. I will mention only one, and try not to give anything away. There is a pivotal scene where John Hurt’s character is with the AI child David. It took a lot of effort to get David there, so what does the guy do/ he leaves David alone and unchaperoned. And the end of the movie turns on that. Why would he wander off like that except to serve the plot?

Still, the film, mirroring and projecting the story of Pinocchio into the future, was quite an achievement. I liked it, but not as much as a lot of other Spielberg efforts."
11596,New Nightmare,/eN3UZUYapJ2CJCD9dN0LUZLouKa.jpg,1994-10-13,49.902,"Just an ok movie. Really good storyline though. Wes Craven is making another Freddy movie, but everything that happens in the making of the new movie, is happening in their real lives."
376867,Moonlight,/4911T5FbJ9eD2Faz5Z8cT3SUhU3.jpg,2016-10-21,37.657,"**Blue is the warmest colour.**

This is an exceptional film, but only from one perspective and that is, LGBT. I totally respect that, because I'm a big supporter. But apart from that, particularly from the filmmaking aspect I did not like it. I felt like this film took place somewhere in Africa, but the accent was American. Because I could not find a single white or any other race people, even in the background.

The happy parts are, it is surprisingly a very interesting theme. I loved the storyline. The three phases of a man's life. How things around us can influence to build a personality. Sometimes in a good sense, but according to this film, there are some dramatic turns. Though the end was very simple, but I liked the first episode. It had potential to be a message film, but the later parts turned differently. Most importantly realistic narrative.

More like it is about the life cycle. Feels like a short and suburban version of 'Spring, Summer, Fall, Winter and Spring'. All the actors were so good. The screenplay was adapted from a book. Looks like it's a breakthrough for the director. I hope he keeps up the momentum and gives us the best products in the future. This film is not for everyone, mainly because of the theme. Initial parts were okay, but the latter developments were unexpected. It is one of the good films of the year, not the best.

_7/10_"
754,Face/Off,/69Xzn8UdPbVnmqSChKz2RTpoNfB.jpg,1997-06-27,39.9,"It's like looking in a mirror, only, not.

There's a tendency to undervalue the action movie. Certainly there's a wide expanse of land in cinema world where film fans reside, where the thought of praising an action film for being ""classic"" cinema is considered treason against the very word. Yet some of the artistry involved in the genre's leading lights is purely sublime, regardless of how bizarre and unlikely the plot is. Enter John Woo's berserker, ear splitting, high octane actioner, Face/Off. Rightly sitting along side the likes of Die Hard and Predator as genre pieces that showcase how good things can be when it all comes together, Woo's movie is as much fun as you could wish to have for over two hours of explosive, fantastical, unadulterated cinema.

The plot sees John Travolta's serious family man cop, Sean Archer, devote his life to catching unbalanced maniacal bad guy Castor Troy (Nicolas Cage). There's some bad history between the two and when Archer manages to capture both Troy and his equally vile brother, Pollux (Alessandro Nivola), it would seem to be closure for Archer and his family. However, it's found that the Troy's have left a ticking bomb somewhere in Los Angeles, and if undetected it will flatten L.A. and kill practically everyone. So, Archer undergoes a revolutionary face-swapping procedure with the now comatose Castor and sets about getting the information from the incarcerated Pollux. But wait!, Castor wakes up and turns the tables by assuming Archer's identity, setting the wheels in motion for each man to live the others life until the Face/Off between the pair will decide their respective fate.

Unbelievable? Of course. Who cares? Well nobody should really, because surely going into a film like this one is expecting the ludicrous. Both Cage and Travolta are superbly realising the spectacular nature of the script, and being mesmerising in the duality of the roles into the bargain. Make no bones about it, Woo and his team have crafted a benchmark action movie. There's a trail of thought that suggests that Woo basically keeps making the same movie, that's a fair enough point, sure enough, all of his staple action sequences and traits are evident in Face/Off. Yet Woo has delved into his characters, given them some flesh on their action bones, and then upped the anti in action set pieces to cloak them in chaotic beauty. From the opening Jet escape/pursuit set up, to the outrageous speed boat finale, the film is one long exhilarating breath taker. Joan Allen, Gina Gershon, Dominique Swain & Nick Cassavetes all file into the background playing important characters who are rightly secondary to the protagonists, while a ream of extras come and go as each are dispatched in a hail of Woo inspired carnage. The pace never sags and the eyes and ears are treated to a vibrancy that is often sadly missing from many other big budgeted action blockbusters.

This is a masterpiece of action cinema, so even as a Orson Welles crane shot is a magnificent thing, so it be with the sight of two stunt men flailing thru the air in a spray of exploding water. Oh yes sir, this is a classic alright. 10/10"
610253,Halloween Kills,/ir9eyz1mtgsohjvo7UYtqUfFuES.jpg,2021-10-14,59.416,"Given I wasn't a big fan of Halloween 2018, the bar on Halloween Kills was rather low and... pretty much met it. While some of the deaths were pretty gruesome, the rest was kind of bland and character decisions as dumb as others. Like the initial sequel, Halloween II, Jamie Lee Curtis spends the bulk of her time in the hospital.

There was also a scene early on when Michael fights a bunch of firefighters just came off as silly looking, maybe because I'm so used to seeing him butcher people one by one, the shot, beyond being clumsily choreographed, showed him taking on 5-6 people; just looked strange.

I don't know, there's not a whole lot to this sequel and like Halloween '18, not sure I look forward to revisiting. **2.0/5**"
535292,21 Bridges,/kDlmrGZROewneCoSwPjKx6Qfown.jpg,2019-10-24,43.157,"Andre Davis (Chadwick Boseman) is the NYPD detective tasked with the case of two criminals who kill several police officers during a drug heist. The deaths enrage an entire precinct, and the captain (J.K. Simmons) now has a bunch of trigger-happy cops thirsting for revenge. He decides to pair Andre with a DEA agent (Sienna Miller). But the incident also uncovers a conspiracy, and Andre doesn’t know whom to trust. He has just one night to solve the case and catch the killers before they escape the city of Manhattan.

Chadwick Boseman’s rendition of Andre Davis is intense, and the actor has a commanding on-screen presence as well. He continues to display a lot of range in his acting repertoire to prove, yet again, why he deserves to be a leading man. J.K. Simmons is perfectly cast as Captain McKenna, who makes you really care about why the police deaths matter so much to him and the rest of the cops. Sienna Miller is also impressive in a restrained performance as the DEA agent Frankie Burns. On the other side of the law, Taylor Kitsch and Stephan James make a strong pair. Kitsch plays Raymond Jackson, a sharpshooter who knows how to dispatch whoever is in his sights, and James plays Michael Trujillo, the brains of the operation, who needs to figure how to escape without getting arrested.

Although the plot is neither new nor inventive in any way, it has an interesting setup with perspectives from both sides of the law. Director Brian Kirk shoots the film, particularly the action, well enough to keep the pace engaging throughout. The screenplay has the potential to explore different motivations, but the film barely scratches the surface of its subject matter. If you’re familiar with the crime thriller genre, the chances are you’ll predict the outcome because we’ve seen this story play out many times before. Despite that, you’ll still enjoy ‘21 Bridges’, because the action combined with its competent cast and their performances make it highly watchable."
2252,Eastern Promises,/dpiJWb4NrWgcOg2rusuLhDM0hTm.jpg,2007-09-14,44.148,Really dumb boring movie. I'm just glad that I got this movie for free and didn't have to waste money on this garbage movie.
460019,Truth or Dare,/ei2waWQAG8NP244WShIFgGu9IOu.jpg,2018-04-12,38.652,"""A potentially interesting premise that is then left in the hands of an insipid posse of one-dimensional characters to mull over...""

Read the full review here: http://screen-space.squarespace.com/reviews/2018/4/12/truth-or-dare.html"
86834,Noah,/trtD17IqSWV9Nbn4OILztc9GuCX.jpg,2014-03-07,39.649,"Let me make it clear from the beginning, I do not care if a movie like this is 100% true to the bible and I could not care less about the creationist fanatics moaning about how this and that movie is telling the wrong story or is distorting their religion. But this attempt to re-tell the story is just bad.

The first half of the movie is not all bad. It is actually somewhat enjoyable. The dark scenery is sometimes depressing and beautiful at the same time. I did like the watchers. It added a bit of extra to the movie and the fight when Tubal-Cain tried to capture the ark was not bad at all.

However, then it went downhill quickly with Noah going more and more nuts and Tubal-Cain, having survived, is subverting Noah’s son Ham. Not that Noah did not really bring that upon himself to some extent though. The parts where Noah want to kill his grandchildren and stops in the last minute is just Hollywood soap-opera bullshit. Also, do not get me started about the ridiculous scene where Anthony Hopkins goes berry hunting like some mental retard.

Up until about half the movie I did not really understand all the very negative reviews but after having watched through the miserable last half I have to say that I do understand them more. I think the one-star ones are a bit harsh since the movie is often quite beautiful and the acting, despite the crappy script, is quite good, but the lousy script is just destroying the movie.

Definitely a disappointment."
11216,Cinema Paradiso,/gCI2AeMV4IHSewhJkzsur5MEp6R.jpg,1988-11-17,46.643,Nice comedy-drama about the youth at the small town of an Italian kid.
11037,Iron Eagle,/8NJrLRX1RdKUNU4mhRQ8nLr6bMX.jpg,1986-01-17,59.661,"I always like to read through the other reviews and see what people are saying, at least the 1 star and 10 star reviews. The 1 Star reviews all say relatively the same thing. They all say that it's not realistic.

This is a movie about an Air Force brat that manages to pilfer an F16 and flies off to the Middle East to rescue his father... and some people seem shocked that it's unrealistic. Just what exactly did they think they were sitting down to watch?

Yeah, it's totally unrealistic, it kind of depicts the Air Force as your average business office... with jets. And the ease of which they can sneak in there and take as many classified documents as they want is part of the charm. It's totally unrealistic, but it's part of the charm.

And then, of course there is the unrealistic battle, and, honestly, if it were realistic it wouldn't be as much fun.

But to top it off you have Jason Gedrick playing his role VERY understated while still managing professional intensity. He's able to be both soft spoken and frightening and he really sells it, especially against Louis Gossett Jr. who is capable of pulling a trick or two himself when he wants to... when he wants to.

It's over the top fun in the best possible 80s pro-America way."
384521,The Cloverfield Paradox,/vJi2ExTcWdJR3150VPKqqtdGxsT.jpg,2018-02-04,33.649,"Putting Roy on a space station might sound like a bad idea, but making this movie was even worse. The Cloverfield Paradox is a rushed copy/paste job with not enough time to glue the events together. A bit of Alien here, a splash of The Philadelphia Experiment there and a handful of other classic sci-fi flicks sprinkled on top. Oh, that bit in Evil Dead was funny, lets have some of that too! Wrap it up with a title that attracts the horror people too and it is time to cash in the mockbuster it is.

Netflix. Don't go down this road. Let it end here."
420821,Chip 'n Dale: Rescue Rangers,/7UGmn8TyWPPzkjhLUW58cOUHjPS.jpg,2022-05-20,40.663,"_Rescue Rangers_ throws all of these ideas and characters at a wall to see what sticks and before they can process what works and what doesn’t they’re already throwing another pile at the wall; it’s too much to digest and too much of a good thing all at once. _Chip ‘n Dale: Rescue Rangers_ is a film that distracts itself from telling its own story. It has some fun moments, but its absent-minded storytelling is too overwhelming to ignore or fully enjoy.

**Full review:** hubpages.com/entertainment/Chip-n-Dale-Rescue-Rangers-2022-Review-A-Badly-Drawn-Poorly-Written-Mostly-Animated-Reboot"
537116,"tick, tick... BOOM!",/DPmfcuR8fh8ROYXgdjrAjSGA0o.jpg,2021-11-11,25.649,"FULL SPOILER-FREE REVIEW @ https://www.msbreviews.com/movie-reviews/tick-tick-boom-spoiler-free-review

""tick, tick…BOOM! is one of my favorite movies of the year! Boasting memorable, addictive, first-rate music performed by astonishingly talented actors, Lin-Manuel Miranda delivers one of the best musical films of the century.

From the absolute standout, ""30/90"", to the highly satisfying payoff, ""Louder than Words"", the vast majority of songs serve a necessary purpose, moving the plot forward in an entertaining manner while also developing the compelling characters.

Andrew Garfield delivers one of the best performances of his career, demonstrating his impressive emotional range and artistic skills, both as an actor and a performer. Technically, no fault to point out whatsoever.

Do NOT miss this work of art!""

Rating: A"
633374,Remember,/8y9mhh3PqGPXbZVhX7Mc25OJpHP.jpg,2022-10-26,37.068,"Remember is not a film that's easily forgotten. Its takes a honest, often painful look, at Korea's past, under the oppressive rule of the Japanese empire. 

It uses this backdrop to craft a straightforward but nonetheless memorable tale, that mixes action and drama, revenge and redemption, to potent effect.

Acting from the leads is excellent, with strong performances handed in by the supporting cast.

In summary, another cinematic gem from South Korea, that's well worth your time."
829,Chinatown,/638pmIZ6SE5myFwHnGInI5YdcDh.jpg,1974-06-20,59.465,"He nose you know!

Chinatown is directed by Roman Polanski and written by Robert Towne. It stars Jack Nicholson, Faye Dunaway, John Huston, Perry Lopez and John Hillerman. Music is by Jerry Goldsmith and cinematography by John A. Alonzo.

Private investigator J.J. Gittes (Nicholson) is working on an adultery case but quickly finds himself embroiled in murder and corruption.

The gathering of Polanski, Towne, Nicholson and Robert Evans (producer) put their respective skills together to craft one of the most lauded neo-noir films of all time. It's a searing picture awash with the staples of the film noir and gumshoe detective movies that graced cinema in the 40s and 50s. From the characterisations (suspicious femmes - mouthy coppers - sleazy kingpin - tough protagonist in a whirlpool of unravelling layers), to the hard boiled script, violence, sex and brutal revelations, it's a noir essential that only lacks chiaroscuro and expressionistic swirls to seal the complete deal.

Allegoraries unbound, iconography assured and dialogue now in the lexicon of legends, Chinatown is not to be missed, not just by fans of noir, but fans of cinema, period. 9.5/10"
559907,The Green Knight,/if4hw3Ou5Sav9Em7WWHj66mnywp.jpg,2021-07-29,35.888,"FULL SPOILER-FREE REVIEW @ https://www.msbreviews.com/movie-reviews/the-green-knight-spoiler-free-review

""The Green Knight is a slow-burn character study with some of the best visuals and sound work I've ever witnessed. David Lowery delivers a thematically heavy, superbly structured narrative focused on the self-discovering journey of the flawed protagonist Sir Gawain. Dev Patel leads with an extraordinarily subtle, powerful performance, accompanied by an equally impressive supporting cast. Andrew Droz Palermo's stunning cinematography, Daniel Hart's atmosphere-setting score, and especially Johnny Marshall's impactful sound design deeply elevate the tremendous epic scope that this movie holds. However, some fantastical elements feel irrelevant, the lack of any sort of action deeply affects the snail-like pacing, and the execution of the ending ultimately leaves me feeling slightly underwhelmed, though admittedly caught by surprise. In the end, it's still an epic character piece that I highly recommend to any fantasy fan but beware of unrealistically high, action-based expectations.""

Rating: B+"
316152,Free State of Jones,/pKhJLNHu5Aw8BgxOJ90lCmg0j0f.jpg,2016-06-24,25.454,"**A country that existed for a brief time in the history of American.**

Once again, it proves that the critics are so dumb. In this people to people and people to filmmakers contact era, no one listens to them. Let them do their own sideshow. This was partially based on the real events that takes place in the following years of 1862. When America was fighting a civil war, a man named Newton Knight returned home from the battlefield where he started to help the farmers who were robbed by the armymen. Its like they are fighting their own war, to protect the land and the crops. They knew the consequence and so they were prepared for it.

This is over a two hour long film and I think they had covered everything nicely. At some stage it looked like the Daniel Craig's 'Defiance'. But it reveals many events like changing time and the atmosphere, how they adapted to it along to move on. In the opening scene only they had shown us the war, but very soon it moved away to tell what's happening off the battlefield. Like how it's affecting the people. So the resistance emerges and the days going by they gain large power in the region. Very interesting perspective, though everything in the film was not true despite overall plot was inspired by the history.

Matthew McConaughey alone steered the ship. You will like his performance. The locations were good, but most of them were either farmland or swamp. There's a little event that follows the 80 years later, just to disclose some court law debate over interracial marriage. Not a must see film, maybe if you are an American, then it might be, but other than that its a good watch. I hope the people would realise that and watch it.

_8/10_"
709,Licence to Kill,/8nzJve63EXA79HGAyidZwivZrQ2.jpg,1989-06-13,48.86,"Effective immediately, your licence to kill is revoked, and I require you to hand over your weapon.

Licence to Kill is directed by John Glen and written by Richard Maibaum and Michael G. Wilson. It's an original story that uses characters and instances created by Ian Fleming. It stars Timothy Dalton, Carey Lowell, Robert Davi, Talisa Soto, Anthony Zerbe, Desmond Llewelyn, David Hedison, Benicio Del Toro, Frank McRae, Everett McGill and Wayne Newton. Music is scored by Michael Kamen and cinematography by Alec Mills.

Bond 16 and 007 goes rogue when drug baron Franz Sanchez leaves Felix Leiter mutilated and his wife dead. With licence revoked by MI6, Bond has to go it alone to enact revenge for the Leiters.

The controversial Bond for many reasons, Licence to Kill even today has been known to induce fearsome arguments in Bond fan circles. Not since On Her Majesty's Secret Service has a Bond film so polarised opinions. In one corner are the folks who determine it's not a Bond movie, in the other is those who say it's a stripped to the bone human Bond. You either love it or you hate it it seems. True to say that it is more an action thriller than a outright Bond film, no humongous sets, no megalomaniac villain (Davi's drug baron a very realistic menace) and of course there is Bond being pursued by those that have courted him previously as their number one agent. Yet there's a whole raft of scenarios that could only exist in a Bond universe, there's gadgets, too, for those that enjoy that side of Bond. Where else would you see a tanker driving on its side? Or exploding toothpaste and alarm clock, camera's that turn into weapons and a broom that is actually a transmitter? Not Bondian enough? Really?

Licence to Kill is a superior action thriller movie, the script is tight, the cast ace and the picture is crammed full of exceptional action set pieces. From the pre-credits sequence that sees Bond and Leiter enact a mid-air arrest, to the rather brilliant tanker carnage at the finale, the film rarely pauses for breath, and right there in the centre is a brilliant Dalton giving a rogue Bond plenty of layers. He's brainy and classy, fallible and driven, intense and tough, always sexy and always dangerous. Dalton's ability to convey raw emotion as each challenge comes his way is a real treat to watch. But most of all he is right there restoring Bond to being a serious action figure. What Bond fans didn't realise at the time was that it would be 17 years before Bond would be this raw again, then it would be heralded as a brave new start for Bond!

Another of the film's strengths is bringing back Hedison as Leiter, last seen playing the role in Live and Let Die, Hedison has great chemistry with Dalton and it's a joy to see Leiter play an active part in the action on screen. However, the makers do make a misstep by having Leiter be all too jovial at the end of the film, weird since he is minus a limb and his wife was raped and murdered by Sanchez's henchmen. Another big plus is Lowell's Pam Bouvier, a tough and brave Bond girl, sexy as heck, her pilot skills come in handy and she's no mug when it comes to brawling. Lowell does fine work in the role and keeps it away from being a token interest cliché. Davi keeps Sanchez as believable, a very driven drug baron who is cultured and funny, but always pulsing a vicious streak, while McRae has presence, McGill neatly keeps the cards close to his chest, Del Toro a nice line in nastiness and Soto is pretty as a picture and plays Lupe Lamora with skilled vulnerability. And of course there's Llewelyn as Q, who here gets a right old meaty role as he goes out in the field to become Bond's only aid from MI6. Again, not Bondian enough?

Licence to Kill saw the end of Dalton's tenure as Bond, legal issues between Danjaq and MGM/UA meant that no Bond movie would be made for another six years. By then Dalton had moved on to other work and was 51. It also marked the end of production duties for Cubby Broccoli, the final direction by John Glen (5 Bond films in total), Richard Maibaum's last script and the last performances by Robert Brown as M and Caroline Bliss as Moneypenney. One of the many misconceptions about the Dalton era is that Licence to Kill was a flop, it made $156 million worldwide, considerably down on The Living Daylights but more than A View to a Kill. A huge profit of over $100 million, this in spite of it being pitched against Batman and sequels to beloved American films by a studio head who had no idea how to market a film. The best actor to take on the role of Bond, Dalton's impact on the series cannot be overstated, he (rightly so) is very proud of his work in the two films and still talks very fondly of a role he respected beyond compare. 9/10"
68730,Silence,/x5T0cQDYws0xRBVG4Q3wpcrcmax.jpg,2016-12-22,47.864,"**_Great filmmaking, cast and locations, but strangely inert (overlong) story_**

Released in late 2016 and directed by Martin Scorsese based on the novel by Shûsaku Endô, ""Silence"" chronicles events in 1640 when two Jesuit priests (Andrew Garfield & Adam Driver) journey to Japan to check on the persecuted church and find out what happened to their mentor, whom it is rumored fell from the faith (Liam Neeson). Issei Ogata is on hand as the sadistic, but seemingly reasonable Japanese inquisitor.

The Jesuits were a society of Catholic missionaries started in 1540 in response to the spreading evangelism of the Protestant reformers. They were an essential part of the Roman counter-Reformation. With this in mind, the seeming Christianity portrayed in the movie is decidedly Catholic in nature, with the requisite unbiblical stuff, like confessions to priests, icons, rosary beads, etc.

In tone and theme, ""Silence"" is reminiscent of movies like the excellent ""Black Robe"" (1991), the solid ""The Mission"" (1986) and the surprisingly great ""Black Death"" (see my review). There are also elements of ""The Bridge on the River Kwai"" (1957). If you appreciate any of these films you might appreciate ""Silence,"" but it didn't work for me. Sure, Scorsese is a great auteur and so the filmmaking is top-of-the-line – the cinematography, the cast, the costuming, locations and score. Unfortunately, the story's not compelling and I never connected with the main character, despite Garfield's quality performance.

There's some worthy mindfood (or spiritfood) to glean from the proceedings, however, like: Why does God allow the excruciating persecution of His faithful? Why is He silent? IS He silent? Can a believer be restored after cowardly denying the Lord in the face of torture/death? Can a Christian hide their faith while living in a thoroughly hostile culture? But I didn't buy for a second that the Japanese couldn't conceive of a Deity that transcends physical nature, like the sun, sea or mountain. While the idea may have been alien to their communal mindset at the time, it's absurd to think that no individual man or woman could discern the obvious (see Psalm 19:1 & Romans 1:20).

Although I'm sorta glad I saw it, ""Silence"" is curiously dull and overlong; and so I never care to see it again. There are far superior movies that tackle similar topics. Those who give it the highest possible rating must be fanatical devotees of Scorsese.

The movie runs 161 minutes and was shot in Taiwan and the Cathedral Of Saint Paul In Macau, China.

GRADE: C-"
527776,Overcomer,/rVR3uN1yPRqYBBtNFSrEKCpRhaK.jpg,2019-08-22,38.868,"***WHO are you? (And I don’t mean your occupation or marital status)*** 

A basketball coach at a Georgia Christian school (Alex Kendrick) is devastated when the local factory shuts down and the school loses half its students, along with a decrease in pay for him and his wife, who also works at the school (Shari Rigby). The principal appoints him to coach the cross-country running team, which consists of ONE girl with asthma (Aryn Wright-Thompson) who lives with her grandmother.  

“Overcomer” (2019) is a Christian-themed drama from the maker of “War Room” (2015), one of the most inspiring films ever made and a surprise hit at the box office, which ain’t bad for an indie that only cost $3 million. This one cost $2 million more, but isn’t nearly as potent. Yet it’s still a solid drama with some poignant Christian-themed points that smack of real life. I could relate to several of the points, e.g. feeling like your life was a mistake and the negative fallout of an absent or distant father. 

Some other themes are effectively driven home, like: the importance of the relationship of husband & wife to the health of a home; it’s never too late for redemption; the power of the repentance/forgiveness dynamic; and how easy it is to fall into the pretense of Christian religion, i.e. spiritual hypocrisy. Anyone who sincerely tries to walk with the LORD will relate to these kinds of elements. Meanwhile some non-Christians will likely scoff and find these aspects fake (they couldn’t be more wrong). 

Sure, some of the acting of peripherals might not be of blockbuster caliber, but that’s par for the course in these kinds of indie flicks. But the performances of the main adult players are fine. Speaking of which, Cameron Arnett is outstanding as the blind hospital patient and mentor on long-distance running. Was the coach’s chance meeting with him an eye-rolling coincidence or a divinely-orchestrated encounter?   

The film runs 1 hour, 59 minutes, and was shot in Columbus & Albany, Georgia, with shots of Nashville.

GRADE: B"
70160,The Hunger Games,/yXCbOiVDCxO71zI7cuwBRXdftq8.jpg,2012-03-12,41.833,"Very well made movie with quality writing, acting and cinematography. 

**Pros**: strong performance from the star. Technically excellent.

**Cons**: Seems to me that the ending was premature but perhaps intentionally so - for a sequel? Character development is largely weak but there are a lot of characters and already a long movie so I suspect a lot was left on the cutting room floor.

Despite some weakness, still a compelling movie worth a watch if not up to all of the hype."
1538,Collateral,/iOpi3ut5DhQIbrVVjlnmfy2U7dI.jpg,2004-08-04,42.106,"Pretty good for a Tom Cruise led movie, but he's still bloody playing Tom Cruise. Just Tom Cruise with even stupider hair.

Tom Cruise.

_Final rating:★★★ - I liked it. Would personally recommend you give it a go._"
